agency_code,collection_id,code,site_name,longitude,latitude,trap_type,collection_date,trap_problem,aedes_dorsalis_males,aedes_dorsalis_females-mixed,aedes_dorsalis_,aedes_melanimon_males,aedes_melanimon_females-mixed,aedes_nigromaculis_males,aedes_nigromaculis_females-mixed,aedes_sierrensis_males,aedes_sierrensis_females-mixed,aedes_squamiger_males,aedes_squamiger_females-mixed,aedes_vexans_males,aedes_vexans_females-mixed,aedes_washinoi_males,aedes_washinoi_females-mixed,anopheles_franciscanus_males,anopheles_franciscanus_females-mixed,anopheles_freeborni_males,anopheles_freeborni_females-mixed,anopheles_occidentalis_males,anopheles_occidentalis_females-mixed,anopheles_punctipennis_males,anopheles_punctipennis_females-mixed,culex_apicalis_males,culex_apicalis_females-mixed,culex_erythrothorax_males,culex_erythrothorax_females-mixed,culex_pipiens_males,culex_pipiens_females-mixed,culex_restuans_males,culex_restuans_females-mixed,culex_stigmatosoma_males,culex_stigmatosoma_females-mixed,culex_tarsalis_males,culex_tarsalis_females-mixed,culiseta_incidens_males,culiseta_incidens_females-mixed,culiseta_inornata_males,culiseta_inornata_females-mixed,culiseta_particeps_males,culiseta_particeps_females-mixed,total
ALCO,2569418,815174,West St. Canal End,-122.116112,37.64476,CO2,9/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4
ALCO,2569419,458937,S. Trojan PG&E Ditch,-122.15985,37.67085,CO2,9/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,9,0,3,0,0,0,0,30
ALCO,2569420,5014,Metropolitan Golf Course,-122.194164,37.721645,CO2,9/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,7,0,0,0,0,0,0,101
ALCO,2569421,7053,Heron Bay,-122.16303,37.68051,CO2,9/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2569423,581181,Incline Rd,-122.12543,37.6674,CO2,9/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,21,0,0,0,0,0,0,47
ALCO,2569424,762993,Del Valle Lake - West,-121.696072,37.579521,CO2,9/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ALCO,2569425,6906,Oyster Bay,-122.19097,37.71151,CO2,9/8/2021,N,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,0,0,0,0,0,3,0,1,0,0,0,0,38
ALCO,2569426,3027,Tank Farm - East,-122.198227,37.715188,CO2,9/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,9,0,0,0,0,0,0,31
ALCO,2569427,585369,West Winton End,-122.14614,37.64674,CO2,9/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11
ALCO,2569428,3063,San Leandro Sewer,-122.194964,37.714678,CO2,9/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,112,0,0,0,0,0,0,0,0,0,0,0,0,128
ALCO,2569429,446244,West Hayward Sewer,-122.13576,37.63531,CO2,9/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,25,0,0,0,0,0,0,0,0,0,0,0,0,257
ALCO,2572168,538175,CV Creek @ Berdina Rd.,-122.07023,37.701271,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,7
ALCO,2572176,130,Cull Canyon Creek,-122.0551,37.70674,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,5
ALCO,2572183,319346,Garin Park,-122.02857,37.62702,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,2,9
ALCO,2572200,632552,Carols Bee Park,-122.08242,37.68406,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2572204,853961,22575 7th St. Hayward,-122.071175,37.680927,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,5
ALCO,2572209,444775,Sorensdale Park,-122.07036,37.64263,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
ALCO,2572217,60,Holy Sepulchre Cemetery 1052,-122.06178,37.64886,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4
ALCO,2572221,3,Dublin Cemetery,-121.93845,37.69971,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4
ALCO,2572233,661477,Croak Road Dublin Wet-land,-121.85039,37.70407,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,30
ALCO,2572249,599457,Positano Hills Park Natural Pond,-121.84461,37.72447,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,21
ALCO,2572266,721516,4th St. Canal,-121.90182,37.709549,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,20
ALCO,2572274,108,Martin Canyon Creek at Mape Park,-121.93932,37.70625,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,6
ALCO,2572280,428866,Rhodes Jamison Pits,-121.83177,37.68508,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,25
ALCO,2572285,574837,Rhodes Jamison Pits,-121.84907,37.67888,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23,0,0,0,0,0,0,28
ALCO,2572393,103,Tassajara Creek at Emerald Glen Park,-121.87848,37.71237,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,47,0,3,0,1,0,0,61
ALCO,2572394,453472,Shannon Park,-121.94041,37.71482,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALCO,2572397,8110,Dublin BMP,-121.86487,37.70204,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,5
ALCO,2572420,3063,San Leandro Sewer,-122.194964,37.714678,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,37
ALCO,2572447,7053,Heron Bay,-122.16303,37.68051,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,5
ALCO,2572507,689994,Hayward Sewer Outfall,-122.14065,37.64274,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,57,0,0,0,0,0,9,0,0,0,0,0,0,79
ALCO,2572555,446244,West Hayward Sewer,-122.13576,37.63531,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,3,0,0,0,0,0,5,0,1,0,0,0,0,48
ALCO,2572576,458937,S. Trojan PG&E Ditch,-122.15985,37.67085,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,16,0,0,0,0,0,0,37
ALCO,2572607,129385,Oro Loma Lazy River,-122.15701,37.66702,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,0,0,0,0,0,2,0,0,0,0,0,0,28
ALCO,2572613,3027,Tank Farm - East,-122.198227,37.715188,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,7,0,0,0,0,0,0,0,0,0,0,0,0,28
ALCO,2572617,298171,Oro Loma Whale Wall,-122.1611,37.66761,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ALCO,2572619,6906,Oyster Bay,-122.19097,37.71151,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,5
ALCO,2572646,5014,Metropolitan Golf Course,-122.194164,37.721645,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,10,0,0,0,0,0,0,46
ALCO,2572652,585369,West Winton End,-122.14614,37.64674,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,17
ALCO,2572666,28,Livermore Sewer,-121.80801,37.68985,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3
ALCO,2572671,367468,Sunrise Mobile Home Park,-121.734964,37.705693,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2572672,984747,Roselawn Cemetery - West,-121.775893,37.695785,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2572675,581181,Incline Rd,-122.12543,37.6674,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
ALCO,2572677,815174,West St. Canal End,-122.116112,37.64476,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2572684,491735,Los Positas BMP,-121.80393,37.70938,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,10
ALCO,2572697,7007,Alameda Creek at Dry Creek,-122.036753,37.5877,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,7
ALCO,2572808,7043,Bobwhite Pond,-122.04838,37.58191,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,2,0,0,0,0,0,0,20
ALCO,2572836,6000,Coyote Hills: Willow Run,-122.07938,37.55697,CO2,9/23/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,14,24
ALCO,2572849,997854,Willows Trail Central,-122.07641,37.55783,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,9
ALCO,2572857,676572,S. Bee Marsh,-122.08574,37.58933,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,13,0,0,0,1,0,0,30
ALCO,2572858,33,Coyote Hills Front Marsh,-122.07814,37.55528,CO2,9/22/2021,N,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,17
ALCO,2572859,479147,West CHRP Visitors Parking,-122.09144,37.55439,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,105,0,2,0,0,0,2,113
ALCO,2572860,7071,Casa Verde Pits,-122.06076,37.59666,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,4,0,0,0,0,9
ALCO,2572861,829887,near Tuibun Canal Coyote Hills,-122.07923,37.55243,CO2,9/22/2021,N,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9
ALCO,2572862,6001,Coyote Hills: Old Quarry,-122.08615,37.54965,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
ALCO,2572863,6069,Dust Trail - Coyote Hills,-122.08791,37.55697,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9
ALCO,2572864,948178,N. Bee Marsh,-122.08742,37.59235,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,7,0,0,0,0,0,4,0,0,0,0,0,0,90
ALCO,2572865,263881,South Marsh Pond (SMP) - North,-122.08921,37.58343,CO2,9/22/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,21,0,0,0,0,0,1,41
ALCO,2573084,193794,Greenpoint St Newark,-122.02374,37.53911,CO2,9/21/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,10
ALCO,2573098,282951,Ohlone,-122.00479,37.51595,CO2,9/21/2021,N,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,30,0,0,0,2,0,0,187
ALCO,2573170,386432,Coyote Hills RV Park,-122.072981,37.537216,CO2,9/21/2021,N,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,18,0,1,0,0,0,0,31
ALCO,2573180,869812,Willow Street Ditch,-122.04832,37.51828,CO2,9/21/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2573193,778392,Plummer Marsh,-122.050247,37.514232,CO2,9/21/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,0,0,35
ALCO,2573205,296477,VACO Marsh,-122.06588,37.5191,CO2,9/21/2021,N,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
ALCO,2573211,376568,Quarry Road,-122.06956,37.54252,CO2,9/21/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALCO,2573239,322547,Lower Fremont Canal,-121.95185,37.51301,CO2,9/21/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,14
ALCO,2573247,941179,Jarvis Ave x B St,-122.05543,37.54351,CO2,9/21/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
ALCO,2573346,6071,Entry Triangle #1,-122.06942,37.53046,CO2,9/21/2021,N,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,1,63
ALCO,2573349,171412,Ohlone Sanctuary,-122.0574,37.52207,CO2,9/21/2021,N,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,44,0,1,0,2,0,0,110
ALCO,2573352,343386,Coyote Lagoon at Don Edwards,-121.948499,37.480061,CO2,9/21/2021,N,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,91,0,0,0,0,0,0,158
ALCO,2573363,362447,Crocker Ditch,-121.92279,37.45889,CO2,9/21/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,79,0,0,0,0,0,0,127
ALCO,2573402,773176,Warm Spring Airport Tree,-121.92949,37.46156,CO2,9/21/2021,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,84,0,0,0,0,0,0,144
ALCO,2574511,214467,South Warm Springs Airport,-121.92817,37.45617,CO2,9/21/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ALCO,2574512,6076,Alameda Creek Trail,-122.08923,37.56336,CO2,9/21/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
ALCO,2574675,192836,Valley Rd.@ Santa Rita #36.1 WNV 21-1754,-121.87318,37.67621,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,5
ALCO,2574684,767347,Amador Valley Community Park WNV 21-1754,-121.87582,37.6746,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
ALCO,2574690,746643,"Glen Isle Ave, Pleasanton, @ Kamp Drive. WNV 21-1754 #37.1",-121.868614,37.689415,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
ALCO,2574711,187961,Amaral Park Pleasanton WNV 21-1754 #39,-121.86209,37.69141,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
ALCO,2574720,487767,Woodthrush Park Pleasanton WNV 21-1754,-121.88661,37.68051,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4
ALCO,2574723,359134,4126 Rennellwood Way (WNV-9/27/21),-121.869937,37.679964,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,5
ALCO,2574735,595832,"Busch Rd, Pleasanton, @ Ironwood Drive WNV 21-1754# 35.1",-121.858191,37.67585,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2574749,672457,ronhorse Trail Pleasanton @ Mohr WNV 21-1754 #40,-121.87178,37.68216,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
ALCO,2574759,821229,Valley Ave @ Busch Rd Pleasanton WNV 21-1754 #35,-121.86358,37.67617,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
ALCO,2574777,525968,Chabot Canal,-121.899782,37.681861,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
ALCO,2574780,428866,Rhodes Jamison Pits,-121.83177,37.68508,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8
ALCO,2574790,9150,Val Vista Park Community Garden,-121.91341,37.68473,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
ALCO,2574795,599457,Positano Hills Park Natural Pond,-121.84461,37.72447,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,4
ALCO,2574796,8110,Dublin BMP,-121.86487,37.70204,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2574797,385218,Nevada Ct Pond,-121.854646,37.66851,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,12
ALCO,2575088,661477,Croak Road Dublin Wet-land,-121.85039,37.70407,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7
ALCO,2575089,523252,Western Garden Nursery,-121.84403,37.66428,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2575090,289731,Remillard Ct,-121.85751,37.653076,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
ALCO,2575091,9914,Arroyo Del Val at St Johns Ct,-121.87822,37.66592,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,7,0,0,0,0,12
ALCO,2575092,110,Pleasanton Fairgrounds CB''s,-121.88716,37.65986,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2575095,42,Shadow Cliffs,-121.84377,37.66932,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10
ALCO,2575097,197778,Bernal BMPs,-121.89199,37.64986,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2575109,574837,Rhodes Jamison Pits,-121.84907,37.67888,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,8
ALCO,2575125,103,Tassajara Creek at Emerald Glen Park,-121.87848,37.71237,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,1,0,0,0,0,14
ALCO,2575333,7052,Warm Springs South East,-121.928359,37.462147,CO2,9/21/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325
ALCO,2575388,8122,Stevenson Pond,-121.99857,37.50608,CO2,9/28/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,7,0,0,0,0,0,0,28
ALCO,2575443,839499,Duram Dump,-121.98993,37.49492,CO2,9/21/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,16,0,0,0,0,0,0,34
